1.0,-105.303,131.791,18.618,23.396,0.53,1.0,1.0,1.0,-0.23,0.31,0.59,-0.889,-1.0,-1.111,-1.111,-0.889,-0.889,-1.0,-0.889,-0.889,-0.889,-0.778,-1.0,-0.33299999999999996,-0.33299999999999996,-0.778,-1.0,-0.889,1.444,-0.222,-0.33299999999999996,-0.679,-0.9841,-107.044,133.651,21.175,22.303,0.0,-0.76,-0.75,-0.19,-0.19,1.0,-0.53,0.0,-0.444,0.889,0.222,-0.778,-0.33299999999999996,-0.33299999999999996,-0.556,0.0,-0.556,-0.778,-0.444,-0.667,-0.222,-0.667,-0.111,-0.444,-0.778,-0.33299999999999996,-0.667,-0.2995,-0.7164,-99.072,118.20299999999999,14.835,23.129,-0.24,-0.46,-0.31,-0.85,-1.0,-0.17,-0.71,-0.444,-0.778,-0.222,1.0,-0.889,-0.444,-0.33299999999999996,-0.667,-0.667,-0.889,-0.667,-0.667,-0.889,-0.889,-0.667,-0.556,-0.667,-1.0,-0.889,-0.889,-0.4643,-0.7288,-100.54799999999999,121.24799999999999,19.55,20.171,0.75,-0.32,-0.26,0.37,-0.21,-0.03,1.0,0.111,0.0,0.111,-0.222,-0.222,0.0,0.0,-0.222,0.0,0.111,0.0,-0.111,0.222,0.0,-0.33299999999999996,-0.111,-0.111,0.0,0.111,0.222,-0.4977,-0.9593,-98.084,121.02600000000001,15.825,19.951,0.4,0.46,0.6,0.21,-0.3,-0.17,0.53,0.0,-0.111,0.111,0.0,-0.556,0.0,-0.222,0.0,-0.111,-0.556,-0.444,-0.111,-0.444,0.0,0.556,0.111,0.0,0.0,0.111,-0.222,-0.6387,-0.5949,0.0,1.0,0.24506104,0.75493896,0.2540789,0.7459210999999999,0.0,1.0
1.0,-95.729,101.34700000000001,14.079,21.471,-0.37,-0.71,-0.6,-0.4,-0.29,-0.52,-0.24,-0.222,0.111,0.33299999999999996,0.111,-0.444,0.0,-0.111,0.111,-0.111,-0.33299999999999996,-0.33299999999999996,0.0,-0.33299999999999996,-0.222,0.33299999999999996,0.222,0.0,-0.222,-0.222,-0.33299999999999996,-0.2235,-0.4387,-97.67399999999999,116.13600000000001,15.034,22.208000000000002,-0.37,-0.71,-0.6,-0.4,-0.29,-0.52,-0.24,0.111,0.111,0.111,0.0,-0.33299999999999996,0.111,0.111,0.0,0.0,-0.33299999999999996,-0.222,0.0,-0.222,-0.222,-0.222,0.222,0.222,-0.33299999999999996,-0.111,-0.222,-0.5819,-0.4387,-109.881,134.971,20.178,21.802,0.4,0.46,0.6,0.21,-0.3,-0.17,0.53,-0.111,0.111,0.0,-0.222,-0.222,0.0,-0.222,-0.111,0.33299999999999996,-0.222,-0.222,-0.111,-0.33299999999999996,0.222,-0.33299999999999996,-0.111,-0.33299999999999996,0.222,0.667,-0.111,-0.8156,-0.6073,-113.708,140.102,20.452,23.37,0.4,0.46,0.6,0.21,-0.3,-0.17,0.53,0.111,-0.444,-0.33299999999999996,-0.556,-0.111,-0.33299999999999996,-0.444,-0.444,0.222,-0.222,-0.222,-0.444,-0.33299999999999996,0.33299999999999996,-0.556,-0.222,0.222,-0.222,0.778,0.0,-0.9223,-0.6073,-111.068,135.18,20.885,24.219,0.53,1.0,1.0,1.0,-0.23,0.31,0.59,-0.667,-0.667,-0.778,-0.778,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.667,-0.778,-0.667,0.111,-0.778,-0.667,-0.667,1.444,0.0,-0.667,-0.9534,-0.9989,0.0,1.0,0.12810851,0.87189149,0.05707324,0.94292676,0.0,1.0
1.0,-94.44200000000001,33.571,15.857999999999999,22.574,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,-0.33299999999999996,0.111,0.33299999999999996,0.444,-0.222,0.111,0.222,-0.222,-0.222,-0.444,-0.444,-0.222,-0.444,-0.33299999999999996,-0.222,-0.111,-0.111,0.778,-0.222,-0.444,-0.7555,-1.5889,-84.111,-3.114,21.436999999999998,21.044,0.24,-0.07,-0.01,0.66,-0.21,0.79,-0.06,-0.33299999999999996,-0.444,-0.556,-0.444,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,0.222,0.444,-0.444,0.111,0.111,-0.556,-0.444,0.111,-0.444,-0.33299999999999996,0.33299999999999996,-0.8045,-3.4504,-89.315,25.173000000000002,19.592,22.107,0.4,0.46,0.6,0.21,-0.3,-0.17,0.53,0.222,-0.33299999999999996,-0.33299999999999996,-0.222,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,0.111,-0.33299999999999996,-0.222,-0.222,-0.222,-0.111,0.222,0.111,0.111,-0.222,-0.111,0.33299999999999996,0.33299999999999996,-0.8325,-2.4614,-89.007,46.0,15.118,23.129,-0.24,-0.46,-0.31,-0.85,-1.0,-0.17,-0.71,0.0,-0.222,0.111,0.33299999999999996,-0.444,0.0,-0.111,0.444,-0.222,-0.556,-0.444,-0.222,-0.222,-0.556,0.0,0.222,0.0,-0.556,-0.444,-0.444,-0.7516,-2.2086,-82.306,-7.8229999999999995,20.999000000000002,20.089000000000002,0.24,-0.07,-0.01,0.66,-0.21,0.79,-0.06,-0.667,-0.778,-0.889,-0.889,-0.667,-0.667,-0.778,-0.889,-0.778,-0.33299999999999996,0.667,-0.778,0.667,-0.444,-0.778,-0.778,-0.444,-0.667,-0.667,-0.444,-0.8045,-3.4504,0.14285714,0.85714286,0.18098245,0.81901755,0.58248365,0.41751635,0.0,1.0
1.0,-106.178,131.856,17.93,19.236,0.4,0.41,0.46,0.72,-0.3,0.17,0.35,-0.33299999999999996,-0.111,-0.444,-0.667,0.111,-0.444,-0.556,-0.444,0.222,0.0,0.0,-0.444,-0.111,0.667,-0.667,-0.222,-0.33299999999999996,0.0,0.556,0.111,-0.8236,-0.8948,-106.838,130.94899999999998,16.573,20.686,0.4,0.46,0.6,0.21,-0.3,-0.17,0.53,-0.111,0.222,0.111,-0.222,-0.111,0.33299999999999996,-0.111,-0.222,0.0,-0.111,-0.111,0.111,0.111,0.0,0.0,0.0,-0.111,0.111,0.111,-0.111,-0.3336,-1.1452,-89.323,70.889,12.898,21.088,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,-0.556,-0.556,0.889,0.444,-0.778,-0.556,-0.444,0.0,-0.33299999999999996,-0.778,-0.778,-0.33299999999999996,-0.444,-0.778,-0.667,0.0,-0.444,-0.889,-0.222,-0.667,-0.832,-0.3916,-96.432,99.177,17.275,17.785,0.0,-0.76,-0.75,-0.19,-0.19,1.0,-0.53,0.0,0.111,0.111,-0.111,-0.222,0.0,-0.111,-0.111,0.111,-0.111,-0.111,0.0,-0.111,0.0,0.33299999999999996,0.111,0.111,-0.111,-0.111,0.0,-0.2995,-0.8527,-100.757,126.76799999999999,13.569,21.651,0.0,-0.76,-0.75,-0.19,-0.19,1.0,-0.53,-0.111,-0.111,0.0,0.222,-0.33299999999999996,0.0,0.444,0.0,0.0,0.0,-0.222,0.0,-0.222,-0.222,-0.111,0.0,0.0,-0.222,-0.222,-0.111,-0.049,-0.8527,0.14285714,0.85714286,0.14001035,0.85998965,0.28691254,0.71308746,0.0,1.0
1.0,-110.288,131.32,24.381999999999998,26.930999999999997,0.75,-0.32,-0.26,0.37,-0.21,-0.03,1.0,0.0,-0.111,-0.222,-0.222,0.556,0.0,-0.222,-0.222,-0.111,0.0,0.0,-0.222,0.33299999999999996,0.111,-0.33299999999999996,0.0,0.111,0.111,0.0,0.111,-0.8452,-1.4253,-128.283,161.696,20.247,24.191999999999997,-1.0,-1.0,-1.0,-0.38,-0.2,-1.0,-1.0,0.111,-0.33299999999999996,-0.222,-0.222,-0.111,0.111,-0.222,0.556,-0.33299999999999996,-0.33299999999999996,-0.111,-0.222,0.111,-0.111,-0.33299999999999996,0.0,-0.111,-0.444,-0.111,-0.33299999999999996,-0.7814,-1.8368,-136.125,168.183,18.823,23.308000000000003,-1.0,-1.0,-1.0,-0.38,-0.2,-1.0,-1.0,0.222,0.0,-0.111,-0.111,0.111,0.0,0.0,0.111,-0.111,-0.111,-0.111,0.0,0.111,-0.111,0.0,0.111,0.0,-0.33299999999999996,-0.222,0.0,-0.5985,-1.8368,-97.60600000000001,140.628,15.287,22.749000000000002,0.0,-0.76,-0.75,-0.19,-0.19,1.0,-0.53,0.111,0.0,-0.111,0.222,-0.222,0.111,0.0,0.0,-0.222,0.0,-0.111,-0.111,-0.111,-0.111,0.111,0.0,0.0,-0.33299999999999996,-0.222,0.111,-0.5517,-0.238,-63.269,-24.041,12.937999999999999,18.523,0.27,-1.0,-0.33,0.06,-0.01,-1.0,0.12,0.111,-0.222,0.111,-0.111,-0.33299999999999996,0.0,-0.111,0.33299999999999996,-0.111,-0.33299999999999996,-0.33299999999999996,0.222,-0.33299999999999996,-0.222,0.222,-0.111,0.0,-0.222,0.0,-0.111,-0.1304,-2.1193,0.14285714,0.85714286,0.28551119,0.71448881,0.46961663,0.53038337,0.0,1.0
1.0,-97.725,118.15,22.353,24.534000000000002,0.4,0.41,0.46,0.72,-0.3,0.17,0.35,-0.778,-0.778,-0.778,-0.889,-0.778,-0.778,-0.889,-0.889,-0.556,-0.444,-0.33299999999999996,-0.889,-0.111,1.0,-0.889,-0.667,-0.778,-0.33299999999999996,0.33299999999999996,-0.556,-0.8455,-3.3984,-95.443,109.24,22.166999999999998,24.315,0.0,-0.76,-0.75,-0.19,-0.19,1.0,-0.53,0.556,-0.556,-0.556,-0.556,-0.33299999999999996,-0.33299999999999996,-0.444,-0.33299999999999996,-0.33299999999999996,0.0,-0.222,-0.444,-0.222,-0.444,-0.111,-0.33299999999999996,0.111,-0.667,-0.444,0.444,-0.8911,-2.9572,-92.93799999999999,76.045,20.745,24.162,0.53,1.0,1.0,1.0,-0.23,0.31,0.59,-0.889,-0.889,-1.0,-1.111,-0.889,-0.889,-0.889,-0.889,-0.889,-0.889,-0.778,-1.0,-0.444,-0.556,-1.0,-0.778,-0.889,1.444,-0.33299999999999996,-0.889,-0.8453,-5.0244,-90.853,74.183,19.85,24.497,-0.37,-0.71,-0.6,-0.4,-0.29,-0.52,-0.24,-0.222,-0.556,-0.444,-0.556,-0.556,-0.556,-0.556,-0.444,-0.556,-0.778,-0.778,-0.556,-0.556,-0.556,-0.556,0.778,0.111,-0.778,-0.667,-0.667,-0.8857,-2.5556,-74.362,-28.186,22.101999999999997,20.697,0.24,-0.07,-0.01,0.66,-0.21,0.79,-0.06,-0.556,-0.667,-0.778,-0.778,-0.556,-0.667,-0.778,-0.778,-0.556,-0.222,0.667,-0.667,0.0,0.556,-0.667,-0.556,-0.556,-0.444,-0.222,-0.33299999999999996,-0.6603,-3.5521,0.14285714,0.85714286,0.12197653,0.87802347,0.57437018,0.42562982,0.0,1.0
1.0,-100.906,127.488,8.45,20.09,-0.1,0.07,0.18,-0.99,0.81,0.31,-0.29,-0.33299999999999996,0.556,0.222,-0.33299999999999996,-0.556,0.0,-0.222,-0.222,0.111,-0.444,-0.33299999999999996,0.444,-0.111,-0.222,-0.222,-0.111,0.0,-0.556,0.111,-0.111,-0.1405,-1.0163,-99.66799999999999,130.907,19.339000000000002,16.268,1.0,-0.07,-0.01,0.72,-0.21,0.17,0.76,0.0,0.33299999999999996,0.0,-0.33299999999999996,-0.222,-0.111,-0.111,-0.111,-0.111,0.111,-0.111,0.111,-0.111,0.0,-0.222,-0.222,0.0,-0.222,0.33299999999999996,0.0,-0.7373,-1.222,-104.54,127.904,11.055,22.237,-0.26,-0.12,-0.02,-0.52,-0.31,0.59,-0.41,0.0,-0.222,-0.111,-0.222,-0.33299999999999996,0.33299999999999996,-0.111,-0.222,0.0,-0.222,-0.33299999999999996,0.111,0.0,0.0,-0.33299999999999996,0.33299999999999996,0.222,-0.33299999999999996,0.111,-0.222,-0.4927,-0.9816,-114.706,142.93200000000002,17.223,20.03,-0.37,-0.71,-0.6,-0.4,-0.29,-0.52,-0.24,0.0,-0.444,-0.33299999999999996,-0.444,-0.444,-0.444,-0.444,-0.444,-0.444,-0.222,-0.222,-0.222,0.0,-0.556,-0.444,0.444,0.556,-0.556,-0.444,0.0,-0.9573,-0.0397,-111.73899999999999,139.609,15.075,22.894000000000002,-0.37,-0.71,-0.6,-0.4,-0.29,-0.52,-0.24,0.0,0.0,0.0,-0.222,-0.33299999999999996,-0.111,-0.111,-0.33299999999999996,-0.33299999999999996,0.222,0.0,-0.111,-0.111,-0.222,-0.33299999999999996,0.222,0.222,-0.444,-0.111,0.111,-0.7662,-0.0397,0.28571429,0.71428571,0.26313384,0.73686616,0.49095497,0.50904503,0.0,1.0
1.0,-160.03799999999998,177.65,14.755,20.034000000000002,-1.0,-1.0,-1.0,-0.38,-0.2,-1.0,-1.0,0.111,-0.222,-0.111,-0.222,-0.222,-0.111,-0.111,0.222,-0.222,-0.111,0.111,-0.222,-0.111,0.111,-0.222,0.0,0.222,-0.222,0.0,-0.111,-0.7128,-0.4363,-100.397,132.375,8.229,19.51,-0.1,0.07,0.18,-0.99,0.81,0.31,-0.29,0.111,-0.111,0.0,-0.222,-0.222,0.0,-0.111,-0.222,0.111,0.111,0.0,0.111,0.111,0.0,-0.222,-0.111,0.0,-0.222,-0.111,0.111,0.0151,-0.2305,-100.641,136.739,10.717,15.212,-0.26,-0.12,-0.02,-0.52,-0.31,0.59,-0.41,0.0,0.33299999999999996,0.222,-0.111,-0.33299999999999996,0.222,0.0,-0.222,-0.111,-0.33299999999999996,-0.33299999999999996,0.33299999999999996,0.0,-0.33299999999999996,-0.222,0.111,-0.111,-0.33299999999999996,-0.222,-0.222,-0.0761,-0.2082,-94.613,134.762,7.946000000000001,16.587,-0.37,-0.71,-0.6,-0.4,-0.29,-0.52,-0.24,0.111,0.222,0.0,-0.111,-0.222,-0.111,0.0,0.222,0.222,-0.222,-0.33299999999999996,0.0,-0.222,-0.33299999999999996,0.33299999999999996,0.111,0.0,-0.33299999999999996,-0.222,-0.111,0.1143,-0.0471,-86.491,47.57899999999999,7.131,15.495,0.0,-0.76,-0.75,-0.19,-0.19,1.0,-0.53,0.0,-0.222,0.111,0.222,-0.33299999999999996,-0.111,0.111,0.444,-0.222,-0.33299999999999996,-0.33299999999999996,-0.111,-0.33299999999999996,-0.33299999999999996,0.111,0.222,-0.111,-0.444,-0.33299999999999996,-0.222,0.6624,-0.1462,0.0,1.0,0.13996006,0.86003994,0.50298435,0.49701565,0.0,1.0
1.0,-98.76299999999999,120.147,12.457,23.605,-0.24,-0.46,-0.31,-0.85,-1.0,-0.17,-0.71,-0.222,-0.667,-0.222,0.889,-0.889,-0.33299999999999996,0.222,-0.111,-0.33299999999999996,-0.778,-0.778,-0.667,-0.556,-0.889,-0.778,-0.444,-0.111,-1.0,-0.889,-0.778,-0.821,-0.87,-89.68,40.847,19.345,15.922,0.24,-0.07,-0.01,0.66,-0.21,0.79,-0.06,-0.111,-0.667,-0.444,-0.222,-0.556,-0.667,-0.556,-0.667,-0.778,0.222,0.111,-0.667,-0.222,-0.556,-0.556,-0.667,-0.33299999999999996,-0.778,-0.556,0.667,-0.964,-1.4823,-86.456,10.315,7.947,18.398,-0.1,0.07,0.18,-0.99,0.81,0.31,-0.29,0.33299999999999996,0.0,0.111,-0.111,-0.33299999999999996,-0.111,0.0,-0.222,-0.222,-0.33299999999999996,-0.222,0.0,-0.33299999999999996,-0.222,0.111,0.111,0.111,0.0,0.222,-0.111,-0.1376,-1.2419,-90.448,28.559,7.3839999999999995,18.340999999999998,-0.24,-0.46,-0.31,-0.85,-1.0,-0.17,-0.71,0.111,-0.33299999999999996,0.444,0.33299999999999996,-0.444,-0.222,-0.222,0.556,-0.556,-0.778,-0.667,-0.444,-0.556,-0.556,-0.667,0.0,-0.444,-0.111,-0.444,-0.556,-0.1575,-0.87,87.82600000000001,0.621,10.201,18.687,-1.0,-1.0,-1.0,-0.38,-0.2,-1.0,-1.0,0.33299999999999996,-0.33299999999999996,-0.111,-0.111,0.0,-0.222,-0.33299999999999996,0.444,-0.222,-0.556,-0.222,-0.33299999999999996,0.0,0.0,-0.444,0.0,-0.33299999999999996,0.222,-0.222,-0.222,-0.4663,-0.5974,0.14285714,0.85714286,0.18495986,0.81504014,0.3145075,0.6854925000000001,0.0,1.0
1.0,-104.82600000000001,134.349,21.706,19.006,-0.16,-0.37,-0.4,0.56,-0.13,-0.72,0.53,-0.33299999999999996,-0.667,-0.33299999999999996,-0.444,1.111,-0.667,-0.667,-0.444,-0.222,-0.33299999999999996,0.111,-0.667,-0.444,-0.556,-0.444,0.0,-0.222,-0.667,-0.556,-0.444,-0.7507,-1.4079,-107.68799999999999,131.246,20.94,22.553,0.75,-0.32,-0.26,0.37,-0.21,-0.03,1.0,-0.111,-0.33299999999999996,-0.111,-0.222,-0.222,0.0,0.0,0.0,-0.444,0.0,-0.111,-0.222,-0.33299999999999996,-0.444,0.33299999999999996,-0.111,0.0,-0.556,-0.444,0.444,-0.3702,-1.1377,-111.868,137.004,15.794,23.62,-0.26,-0.27,-0.06,-0.77,-0.96,1.0,-0.65,0.0,0.0,-0.222,0.0,-0.444,0.111,0.33299999999999996,0.222,-0.33299999999999996,-0.33299999999999996,-0.444,-0.222,-0.222,-0.444,0.33299999999999996,0.0,-0.222,-0.556,-0.33299999999999996,0.0,-0.233,-1.0559,-111.458,133.597,22.805999999999997,21.671999999999997,1.0,-0.07,-0.01,0.72,-0.21,0.17,0.76,-0.222,-0.33299999999999996,-0.222,-0.222,-0.111,-0.33299999999999996,-0.33299999999999996,0.222,-0.33299999999999996,0.33299999999999996,0.111,-0.222,0.0,0.0,0.222,0.111,-0.222,-0.444,0.0,0.0,-0.7276,-1.5319,-109.87,134.39700000000002,18.066,25.041999999999998,0.4,0.46,0.6,0.21,-0.3,-0.17,0.53,-0.222,0.0,-0.111,0.111,-0.444,-0.111,-0.222,-0.33299999999999996,0.111,-0.222,-0.222,-0.222,-0.111,0.111,0.222,-0.111,0.111,-0.111,0.667,-0.222,-0.4516,-1.336,0.57142857,0.42857143,0.13988435,0.86011565,0.3331838,0.6668162,0.0,1.0
